Enroll,READING,WRITING,LISTENING,ORAL,FINAL,NIVEL,adm_administration_date
44915,6,3,7,10,E,1,9/7/19 15:00
44923,22,10,16,17,C,1,9/7/19 15:00
44924,23,11,12,15,C,1,9/7/19 15:00
44926,2,8,13,5,E,1,9/7/19 15:00
44932,23,10,15,20,C,1,9/7/19 15:00
44936,23,11,16,18,C,1,9/7/19 15:00
44937,21,14,17,17,B,1,9/7/19 15:00
44939,24,13,19,14,C,1,9/7/19 15:00
44940,23,13,14,14,C,1,9/7/19 15:00
44945,23,15,13,17,B,1,9/7/19 15:00
44946,22,11,18,14,C,1,9/7/19 15:00
44950,19,6,7,11,D,1,9/7/19 15:00
45032,21,10,5,8,D,1,9/7/19 15:00
45133,19,7,13,13,C,1,9/7/19 15:00
45134,9,8,5,7,E,1,9/7/19 15:00
45140,14,3,7,8,E,1,9/7/19 15:00
45144,21,6,16,15,C,1,9/7/19 15:00
45148,23,13,19,14,C,1,9/7/19 15:00
45150,19,6,16,8,D,1,9/7/19 15:00
45154,21,15,12,15,C,1,9/7/19 15:00
45155,23,8,17,12,C,1,9/7/19 15:00
45156,18,5,10,15,D,1,9/7/19 15:00
45159,24,11,20,14,C,1,9/7/19 15:00
45160,20,10,17,17,C,1,9/7/19 15:00
45178,22,13,18,19,B,1,9/7/19 15:00
45179,21,7,10,9,D,1,9/7/19 15:00
45183,21,11,15,17,C,1,9/7/19 15:00
45185,17,7,11,9,E,1,9/7/19 15:00
45187,19,6,12,14,C,1,9/7/19 15:00
45190,20,9,16,14,C,1,9/7/19 15:00
45196,19,10,9,12,C,1,9/7/19 15:00
45199,24,13,18,12,C,1,9/7/19 15:00
45200,19,10,14,15,C,1,9/7/19 15:00
45205,19,7,13,9,D,1,9/7/19 15:00
45207,23,13,17,17,B,1,9/7/19 15:00
45305,21,14,6,6,D,1,9/7/19 15:00
44470,22,10,15,14,C,1,9/7/19 15:00
45587,20,10,9,14,C,1,9/7/19 15:00
45592,22,9,20,20,C,1,9/7/19 15:00
45651,16,7,9,7,E,1,9/7/19 15:00
45653,16,4,11,11,D,1,9/7/19 15:00
45667,19,2,12,13,D,1,9/7/19 15:00
45683,23,15,20,20,A,1,9/7/19 15:00
45596,22,10,13,12,C,1,9/7/19 15:00
45607,22,12,12,8,D,1,9/7/19 15:00
45628,24,11,19,20,A,1,9/7/19 15:00
45644,20,3,9,10,E,1,9/7/19 15:00
45914,24,13,19,16,B,1,9/7/19 15:00
45724,24,15,17,20,A,1,9/7/19 15:00
45731,23,13,11,17,C,1,9/7/19 15:00
45928,23,10,17,12,C,1,9/7/19 15:00
45987,22,12,17,16,C,1,9/7/19 15:00
46004,18,9,10,10,D,1,9/7/19 15:00
46014,21,13,18,19,B,1,9/7/19 15:00
46028,23,14,17,19,A,1,9/7/19 15:00
46030,10,2,4,2,E,1,9/7/19 15:00
46047,24,11,13,11,C,1,9/7/19 15:00
46072,17,7,10,7,D,1,9/7/19 15:00
46184,24,9,18,15,C,1,9/7/19 15:00
46213,20,12,14,19,C,1,9/7/19 15:00
46238,23,10,16,20,C,1,9/7/19 15:00
46272,22,10,16,20,C,1,9/7/19 15:00
44152,22,12,12,15,C,1,9/7/19 15:00
44168,24,11,18,13,C,1,9/7/19 15:00
44183,13,7,11,11,D,1,9/7/19 15:00
44205,23,8,14,12,C,1,9/7/19 15:00
44218,22,15,13,11,C,1,9/7/19 15:00
44257,24,15,20,20,A,1,9/7/19 15:00
44317,24,11,17,14,C,1,9/7/19 15:00
44319,24,13,14,14,C,1,9/7/19 15:00
44347,23,12,14,14,C,1,9/7/19 15:00
44385,19,10,14,6,D,1,9/7/19 15:00
44407,18,6,11,7,D,1,9/7/19 15:00
44411,24,9,19,16,B,1,9/7/19 15:00
44426,20,10,14,14,C,1,9/7/19 15:00
44438,21,9,12,11,C,1,9/7/19 15:00
44441,24,13,18,11,C,1,9/7/19 15:00
44465,20,10,13,16,C,1,9/7/19 15:00
44488,20,7,8,11,D,1,9/7/19 15:00
44491,17,6,7,7,E,1,9/7/19 15:00
44537,17,11,13,14,C,1,9/7/19 15:00
44614,22,14,18,19,A,1,9/7/19 15:00
44628,16,5,6,10,E,1,9/7/19 15:00
44630,23,10,14,10,D,1,9/7/19 15:00
44633,24,12,16,13,C,1,9/7/19 15:00
44634,18,9,14,11,C,1,9/7/19 15:00
44657,23,9,13,9,D,1,9/7/19 15:00
44677,20,12,15,12,C,1,9/7/19 15:00
44678,17,7,9,10,E,1,9/7/19 15:00
44695,15,7,6,10,E,1,9/7/19 15:00
44704,19,12,14,16,C,1,9/7/19 15:00
44711,18,6,10,11,D,1,9/7/19 15:00
44712,21,6,14,15,C,1,9/7/19 15:00
44718,18,9,16,19,C,1,9/7/19 15:00
44722,19,12,16,17,C,1,9/7/19 15:00
44729,20,8,14,15,C,1,9/7/19 15:00
44734,19,8,11,18,C,1,9/7/19 15:00
44748,23,12,14,16,C,1,9/7/19 15:00
44751,9,5,10,6,E,1,9/7/19 15:00
44759,23,13,20,20,A,1,9/7/19 15:00
44760,19,13,17,20,C,1,9/7/19 15:00
44761,8,1,2,6,E,1,9/7/19 15:00
44768,7,5,10,8,E,1,9/7/19 15:00
45446,20,9,18,19,C,1,9/7/19 15:00
45600,17,9,9,10,D,1,9/7/19 15:00
45604,22,12,20,18,A,1,9/7/19 15:00
45605,21,13,17,19,B,1,9/7/19 15:00
45616,24,13,19,17,B,1,9/7/19 15:00
45586,24,13,17,19,A,1,9/7/19 15:00
45591,11,10,12,13,D,1,9/7/19 15:00
45593,23,11,13,16,C,1,9/7/19 15:00
45601,8,5,4,6,E,1,9/7/19 15:00
46081,21,10,18,18,C,1,9/7/19 15:00
46094,21,12,17,19,C,1,9/7/19 15:00
46096,23,11,15,20,C,1,9/7/19 15:00
46097,23,13,19,20,A,1,9/7/19 15:00
46098,22,11,13,8,D,1,9/7/19 15:00
46101,21,10,13,13,C,1,9/7/19 15:00
46102,23,10,19,20,B,1,9/7/19 15:00
46113,22,14,14,20,C,1,9/7/19 15:00
46116,22,10,14,20,C,1,9/7/19 15:00
46125,14,9,9,7,E,1,9/7/19 15:00
46129,24,10,11,13,C,1,9/7/19 15:00
46130,22,11,16,17,C,1,9/7/19 15:00
46132,23,13,17,20,B,1,9/7/19 15:00
46133,23,9,18,17,C,1,9/7/19 15:00
46074,23,10,16,17,C,1,9/7/19 15:00
46076,14,7,12,10,E,1,9/7/19 15:00
46168,24,10,17,17,C,1,9/7/19 15:00
46174,23,10,15,15,C,1,9/7/19 15:00
46186,22,11,14,16,C,1,9/7/19 15:00
46188,11,5,6,9,E,1,9/7/19 15:00
46216,23,10,16,17,C,1,9/7/19 15:00
46218,23,10,19,17,B,1,9/7/19 15:00
46220,20,9,12,20,C,1,9/7/19 15:00
46228,16,8,12,11,C,1,9/7/19 15:00
46242,24,12,18,20,A,1,9/7/19 15:00
44565,22,12,18,19,A,2,9/21/19 15:00
44622,19,8,7,15,D,2,9/21/19 15:00
44642,10,5,7,17,D,2,9/21/19 15:00
44737,19,7,12,12,C,2,9/21/19 15:00
44743,10,1,8,6,E,2,9/21/19 15:00
44771,19,9,9,16,C,2,9/21/19 15:00
44786,15,9,6,18,E,2,9/21/19 15:00
44814,16,10,14,20,C,2,9/21/19 15:00
44818,16,8,11,16,D,2,9/21/19 15:00
44825,14,8,8,14,D,2,9/21/19 15:00
44834,7,3,4,14,D,2,9/21/19 15:00
44837,12,4,5,12,D,2,9/21/19 15:00
44842,7,5,5,12,D,2,9/21/19 15:00
44843,7,4,8,7,E,2,9/21/19 15:00
44844,8,1,5,10,E,2,9/21/19 15:00
44849,14,4,11,16,D,2,9/21/19 15:00
44863,17,6,9,18,D,2,9/21/19 15:00
44869,22,11,19,20,A,2,9/21/19 15:00
44884,20,7,14,19,C,2,9/21/19 15:00
44892,20,13,11,19,C,2,9/21/19 15:00
44900,9,5,7,15,D,2,9/21/19 15:00
44920,13,3,6,10,E,2,9/21/19 15:00
44933,22,4,12,18,C,2,9/21/19 15:00
44935,18,10,8,16,C,2,9/21/19 15:00
44941,10,4,6,5,E,2,9/21/19 15:00
44943,21,12,10,15,C,2,9/21/19 15:00
44952,12,4,6,13,D,2,9/21/19 15:00
44960,10,4,11,11,D,2,9/21/19 15:00
44972,11,2,4,15,D,2,9/21/19 15:00
44973,18,6,10,19,C,2,9/21/19 15:00
44993,20,10,19,19,C,2,9/21/19 15:00
44994,20,9,11,18,C,2,9/21/19 15:00
44996,18,11,14,20,C,2,9/21/19 15:00
45004,24,12,17,20,A,2,9/21/19 15:00
45012,11,5,6,14,D,2,9/21/19 15:00
45037,21,11,14,20,C,2,9/21/19 15:00
45040,12,8,10,18,E,2,9/21/19 15:00
45049,10,6,8,0,E,2,9/21/19 15:00
45050,16,7,15,17,C,2,9/21/19 15:00
45059,12,6,6,8,E,2,9/21/19 15:00
45075,14,11,11,17,C,2,9/21/19 15:00
45086,21,11,16,16,B,2,9/21/19 15:00
45297,18,9,13,14,C,2,9/21/19 15:00
45479,21,12,13,19,C,2,9/21/19 15:00
45468,22,11,15,14,C,2,9/21/19 15:00
45543,15,8,12,11,C,2,9/21/19 15:00
45811,21,11,15,20,C,2,9/21/19 15:00
45818,20,9,10,15,C,2,9/21/19 15:00
45820,18,8,11,12,C,2,9/21/19 15:00
45939,10,5,6,6,E,2,9/21/19 15:00
46090,18,9,14,15,C,2,9/21/19 15:00
46093,15,5,7,14,D,2,9/21/19 15:00
46109,24,13,13,20,B,2,9/21/19 15:00
44398,24,8,17,17,B,2,9/21/19 15:00
44604,22,15,16,20,A,2,9/21/19 15:00
44790,12,8,8,15,D,2,9/21/19 15:00
44813,10,4,7,0,E,2,9/21/19 15:00
44815,14,5,7,17,D,2,9/21/19 15:00
44895,19,11,15,20,C,2,9/21/19 15:00
44914,15,3,4,0,E,2,9/21/19 15:00
44962,22,12,16,20,B,2,9/21/19 15:00
44979,19,11,15,18,C,2,9/21/19 15:00
44982,15,7,6,16,D,2,9/21/19 15:00
45014,17,9,16,20,C,2,9/21/19 15:00
45051,21,9,15,20,C,2,9/21/19 15:00
45095,22,11,12,20,C,2,9/21/19 15:00
45109,22,12,18,20,A,2,9/21/19 15:00
45135,18,8,9,13,C,2,9/21/19 15:00
45194,17,8,5,16,D,2,9/21/19 15:00
45306,16,5,10,18,E,2,9/21/19 15:00
45326,18,7,12,17,C,2,9/21/19 15:00
45373,14,7,14,15,C,2,9/21/19 15:00
45375,16,5,6,17,D,2,9/21/19 15:00
45438,17,6,14,17,D,2,9/21/19 15:00
45367,22,12,13,19,C,2,9/21/19 15:00
45374,21,8,15,19,C,2,9/21/19 15:00
45386,22,8,16,17,C,2,9/21/19 15:00
45645,11,3,10,17,D,2,9/21/19 15:00
45486,17,5,14,20,C,2,9/21/19 15:00
45491,10,7,5,18,E,2,9/21/19 15:00
45492,19,10,16,20,C,2,9/21/19 15:00
45499,13,2,7,13,D,2,9/21/19 15:00
45511,22,12,16,15,B,2,9/21/19 15:00
45516,17,10,10,20,C,2,9/21/19 15:00
45522,23,13,18,17,B,2,9/21/19 15:00
45524,15,5,4,13,D,2,9/21/19 15:00
45535,18,6,12,13,D,2,9/21/19 15:00
45829,24,14,19,18,A,2,9/21/19 15:00
45581,10,5,6,12,D,2,9/21/19 15:00
45863,11,6,2,6,E,2,9/21/19 15:00
45887,22,10,13,17,C,2,9/21/19 15:00
45714,18,8,12,16,C,2,9/21/19 15:00
45727,19,11,18,14,C,2,9/21/19 15:00
45766,18,8,16,15,C,2,9/21/19 15:00
45779,13,3,7,10,E,2,9/21/19 15:00
45799,21,10,11,15,C,2,9/21/19 15:00
45814,14,8,9,12,D,2,9/21/19 15:00
45816,12,7,8,15,D,2,9/21/19 15:00
45885,9,2,8,9,E,2,9/21/19 15:00
45927,10,3,8,10,E,2,9/21/19 15:00
46083,9,4,9,13,D,2,9/21/19 15:00
46139,16,4,7,15,D,2,9/21/19 15:00
46148,24,10,13,18,C,2,9/21/19 15:00
46162,24,11,16,17,B,2,9/21/19 15:00
46169,20,9,12,15,C,2,9/21/19 15:00
46236,19,7,7,14,D,2,9/21/19 15:00
46260,14,3,9,8,E,2,9/21/19 15:00
46274,16,6,11,14,D,2,9/21/19 15:00
44349,23,13,15,18,B,2,9/21/19 15:00
44468,21,13,14,19,C,2,9/21/19 15:00
44503,19,11,10,11,C,2,9/21/19 15:00
44568,16,9,14,15,C,2,9/21/19 15:00
44629,21,9,15,17,C,2,9/21/19 15:00
44679,20,11,11,16,C,2,9/21/19 15:00
44683,20,12,13,16,C,2,9/21/19 15:00
44703,16,5,9,8,E,2,9/21/19 15:00
44725,22,11,16,14,C,2,9/21/19 15:00
44732,12,3,3,12,D,2,9/21/19 15:00
44754,17,1,10,14,D,2,9/21/19 15:00
44781,14,3,6,10,E,2,9/21/19 15:00
44805,19,5,6,17,D,2,9/21/19 15:00
44806,7,2,6,11,D,2,9/21/19 15:00
44835,11,5,9,15,D,2,9/21/19 15:00
44836,21,11,18,13,C,2,9/21/19 15:00
44846,20,13,15,16,C,2,9/21/19 15:00
44897,7,4,9,11,D,2,9/21/19 15:00
44921,11,8,8,13,D,2,9/21/19 15:00
44931,19,8,11,13,C,2,9/21/19 15:00
44948,16,3,7,10,E,2,9/21/19 15:00
44961,13,7,8,11,D,2,9/21/19 15:00
44965,12,4,7,15,D,2,9/21/19 15:00
44978,11,2,2,10,E,2,9/21/19 15:00
45031,22,11,13,20,C,2,9/21/19 15:00
45074,24,10,9,20,C,2,9/21/19 15:00
45089,11,10,4,20,E,2,9/21/19 15:00
45096,21,8,10,11,C,2,9/21/19 15:00
45101,12,9,8,12,D,2,9/21/19 15:00
45104,10,7,10,11,D,2,9/21/19 15:00
45111,21,3,7,13,D,2,9/21/19 15:00
45123,21,11,16,15,C,2,9/21/19 15:00
45167,10,3,4,10,E,2,9/21/19 15:00
45171,10,7,8,12,D,2,9/21/19 15:00
45176,23,10,17,19,B,2,9/21/19 15:00
45177,20,11,14,19,C,2,9/21/19 15:00
45191,23,12,15,19,B,2,9/21/19 15:00
45197,21,11,12,13,C,2,9/21/19 15:00
45198,19,8,10,17,C,2,9/21/19 15:00
45211,15,3,4,15,D,2,9/21/19 15:00
45215,11,4,7,14,D,2,9/21/19 15:00
45219,24,13,18,20,A,2,9/21/19 15:00
45220,19,7,12,15,C,2,9/21/19 15:00
45224,18,7,11,18,C,2,9/21/19 15:00
45226,20,12,16,19,C,2,9/21/19 15:00
45232,18,7,8,20,D,2,9/21/19 15:00
45235,22,13,15,19,B,2,9/21/19 15:00
45245,17,7,14,15,C,2,9/21/19 15:00
45257,18,4,9,16,D,2,9/21/19 15:00
45261,6,2,4,12,D,2,9/21/19 15:00
45264,22,8,14,20,C,2,9/21/19 15:00
45269,17,7,10,16,C,2,9/21/19 15:00
45284,22,12,13,20,C,2,9/21/19 15:00
45313,17,10,12,14,C,2,9/21/19 15:00
45451,7,3,7,5,E,2,9/21/19 15:00
45076,20,9,9,13,C,2,9/21/19 15:00
45431,15,4,7,9,E,2,9/21/19 15:00
45466,18,6,9,10,E,2,9/21/19 15:00
45772,8,6,3,5,E,2,9/21/19 15:00
45834,19,9,7,8,D,2,9/21/19 15:00
45840,23,14,15,17,B,2,9/21/19 15:00
45843,8,1,9,10,E,2,9/21/19 15:00
45848,22,13,10,10,D,2,9/21/19 15:00
45866,12,2,8,7,E,2,9/21/19 15:00
45867,15,5,9,9,E,2,9/21/19 15:00
45873,9,4,7,9,E,2,9/21/19 15:00
45730,24,13,16,15,B,2,9/21/19 15:00
45752,15,3,10,14,D,2,9/21/19 15:00
45789,21,12,14,15,C,2,9/21/19 15:00
45812,15,6,12,11,D,2,9/21/19 15:00
45823,15,7,5,9,E,2,9/21/19 15:00
45847,23,13,17,16,B,2,9/21/19 15:00
45861,19,8,12,15,C,2,9/21/19 15:00
45875,8,2,6,5,E,2,9/21/19 15:00
45910,13,4,7,8,E,2,9/21/19 15:00
45921,5,3,8,5,E,2,9/21/19 15:00
45922,11,5,2,6,E,2,9/21/19 15:00
45929,23,14,18,20,A,2,9/21/19 15:00
45984,8,4,8,12,D,2,9/21/19 15:00
45990,23,12,17,20,A,2,9/21/19 15:00
45994,9,1,8,11,D,2,9/21/19 15:00
46006,19,5,15,15,C,2,9/21/19 15:00
46010,11,4,6,9,E,2,9/21/19 15:00
46023,18,10,10,12,C,2,9/21/19 15:00
46084,23,12,15,20,B,2,9/21/19 15:00
46104,15,9,11,9,E,2,9/21/19 15:00
46114,13,4,3,9,E,2,9/21/19 15:00
46061,22,11,16,14,C,2,9/21/19 15:00
46141,6,2,3,6,E,2,9/21/19 15:00
46142,9,2,4,5,E,2,9/21/19 15:00
44392,18,9,12,16,C,2,9/21/19 15:00
44517,7,6,9,0,E,2,9/21/19 15:00
44680,13,4,8,14,D,2,9/21/19 15:00
44746,14,9,13,14,C,2,9/21/19 15:00
44765,15,7,10,17,D,2,9/21/19 15:00
44821,12,2,8,9,E,2,9/21/19 15:00
44873,19,10,13,13,C,2,9/21/19 15:00
44922,17,8,7,11,D,2,9/21/19 15:00
44927,12,5,7,13,D,2,9/21/19 15:00
44928,11,8,6,12,D,2,9/21/19 15:00
44934,19,7,13,19,C,2,9/21/19 15:00
44953,19,13,14,19,C,2,9/21/19 15:00
44955,9,6,5,9,E,2,9/21/19 15:00
44963,18,11,8,17,C,2,9/21/19 15:00
44975,16,7,11,17,D,2,9/21/19 15:00
44976,22,9,11,19,C,2,9/21/19 15:00
44989,23,12,17,20,A,2,9/21/19 15:00
45000,12,3,7,16,D,2,9/21/19 15:00
45001,14,6,7,0,E,2,9/21/19 15:00
45003,19,9,7,20,C,2,9/21/19 15:00
45023,19,12,10,19,C,2,9/21/19 15:00
45025,6,2,8,12,D,2,9/21/19 15:00
45061,20,12,13,20,C,2,9/21/19 15:00
45180,16,6,7,10,E,2,9/21/19 15:00
45230,10,4,6,10,E,2,9/21/19 15:00
45267,7,5,4,11,D,2,9/21/19 15:00
45461,24,12,16,20,A,2,9/21/19 15:00
45493,14,5,7,11,D,2,9/21/19 15:00
45495,15,6,9,19,E,2,9/21/19 15:00
45618,13,12,8,18,D,2,9/21/19 15:00
45640,19,10,17,19,C,2,9/21/19 15:00
45663,7,2,7,10,E,2,9/21/19 15:00
45538,21,6,15,15,C,2,9/21/19 15:00
45579,9,3,6,12,D,2,9/21/19 15:00
45684,21,11,18,20,B,2,9/21/19 15:00
45750,19,11,16,19,C,2,9/21/19 15:00
45951,21,5,11,16,C,2,9/21/19 15:00
46137,21,8,15,17,C,2,9/21/19 15:00
46251,17,5,8,7,E,2,9/21/19 15:00
46239,6,1,5,12,D,2,9/21/19 15:00
44123,19,11,14,16,C,2,9/21/19 15:00
44124,23,12,16,19,B,2,9/21/19 15:00
44126,20,7,8,12,D,2,9/21/19 15:00
44129,17,5,9,12,D,2,9/21/19 15:00
44133,22,13,17,20,A,2,9/21/19 15:00
44147,17,10,8,18,C,2,9/21/19 15:00
44148,21,9,12,13,C,2,9/21/19 15:00
44149,18,7,14,13,C,2,9/21/19 15:00
44156,16,7,10,9,E,2,9/21/19 15:00
44159,14,5,14,8,D,2,9/21/19 15:00
44165,23,13,19,17,B,2,9/21/19 15:00
44170,23,12,20,18,A,2,9/21/19 15:00
44171,16,8,9,13,C,2,9/21/19 15:00
44178,14,5,0,0,E,2,9/21/19 15:00
44181,9,4,9,12,D,2,9/21/19 15:00
44187,24,13,12,13,C,2,9/21/19 15:00
44195,21,9,13,13,C,2,9/21/19 15:00
44196,20,9,14,17,C,2,9/21/19 15:00
44202,17,3,7,7,E,2,9/21/19 15:00
44208,19,11,16,15,C,2,9/21/19 15:00
44221,17,6,11,13,D,2,9/21/19 15:00
44226,14,10,11,17,D,2,9/21/19 15:00
44232,9,5,6,12,D,2,9/21/19 15:00
44241,9,1,4,9,E,2,9/21/19 15:00
44245,16,7,9,16,D,2,9/21/19 15:00
44250,11,4,10,11,D,2,9/21/19 15:00
44253,18,13,15,20,C,2,9/21/19 15:00
44259,22,11,18,20,B,2,9/21/19 15:00
44260,10,4,8,15,D,2,9/21/19 15:00
44272,7,2,9,6,E,2,9/21/19 15:00
44304,23,12,16,17,B,2,9/21/19 15:00
44306,21,12,14,20,C,2,9/21/19 15:00
44308,11,3,8,12,D,2,9/21/19 15:00
44312,7,4,8,10,E,2,9/21/19 15:00
44315,21,12,13,17,C,2,9/21/19 15:00
44365,24,13,15,15,B,2,9/21/19 15:00
44412,20,9,15,15,C,2,9/21/19 15:00
44423,19,7,11,17,C,2,9/21/19 15:00
44424,22,13,14,17,C,2,9/21/19 15:00
44425,12,4,5,14,D,2,9/21/19 15:00
44437,15,7,11,17,D,2,9/21/19 15:00
44459,20,10,13,17,C,2,9/21/19 15:00
44472,18,7,12,17,C,2,9/21/19 15:00
44478,22,8,14,17,C,2,9/21/19 15:00
44483,11,4,5,13,D,2,9/21/19 15:00
44484,23,10,15,19,C,2,9/21/19 15:00
44499,21,4,13,14,C,2,9/21/19 15:00
44505,5,6,7,16,D,2,9/21/19 15:00
44545,14,3,6,10,E,2,9/21/19 15:00
44564,12,9,10,18,E,2,9/21/19 15:00
44574,19,9,15,19,C,2,9/21/19 15:00
44605,11,6,9,17,D,2,9/21/19 15:00
44621,12,6,11,17,D,2,9/21/19 15:00
44638,22,6,12,13,C,2,9/21/19 15:00
44648,21,13,15,20,C,2,9/21/19 15:00
44649,18,8,7,18,C,2,9/21/19 15:00
44651,14,7,8,16,D,2,9/21/19 15:00
44653,10,2,5,12,D,2,9/21/19 15:00
44654,16,7,10,16,D,2,9/21/19 15:00
44656,16,7,11,20,E,2,9/21/19 15:00
44664,12,3,9,15,D,2,9/21/19 15:00
44802,21,11,15,20,C,2,9/21/19 15:00
45100,18,7,12,15,C,2,9/21/19 15:00
45437,18,4,12,12,C,2,9/21/19 15:00
45624,17,3,8,20,E,2,9/21/19 15:00
45646,9,4,6,6,E,2,9/21/19 15:00
45498,23,10,15,19,C,2,9/21/19 15:00
45525,14,10,8,12,D,2,9/21/19 15:00
45566,23,11,18,17,B,2,9/21/19 15:00
45594,7,4,4,7,E,2,9/21/19 15:00
45891,21,10,16,16,C,2,9/21/19 15:00
45674,13,2,8,10,E,2,9/21/19 15:00
45676,20,7,11,11,C,2,9/21/19 15:00
45678,17,10,10,20,C,2,9/21/19 15:00
45715,19,7,12,13,C,2,9/21/19 15:00
45746,21,10,19,20,B,2,9/21/19 15:00
45753,17,8,14,13,C,2,9/21/19 15:00
45757,19,12,17,18,C,2,9/21/19 15:00
45763,16,7,7,14,D,2,9/21/19 15:00
45768,23,12,13,15,C,2,9/21/19 15:00
45770,20,10,9,19,C,2,9/21/19 15:00
45776,19,8,12,14,C,2,9/21/19 15:00
45778,17,7,10,14,D,2,9/21/19 15:00
45786,18,7,8,16,D,2,9/21/19 15:00
45940,18,7,11,15,C,2,9/21/19 15:00
46019,13,7,6,11,D,2,9/21/19 15:00
46018,18,8,14,10,D,2,9/21/19 15:00
46036,24,13,17,20,A,2,9/21/19 15:00
46040,18,9,10,18,C,2,9/21/19 15:00
46190,17,7,13,17,C,2,9/21/19 15:00
46196,23,13,18,20,A,2,9/21/19 15:00
44122,14,10,11,11,D,2,9/21/19 15:00
46195,16,11,9,17,C,2,9/21/19 15:00
46248,23,13,15,18,A,2,9/21/19 15:00
44130,19,10,13,14,C,2,9/21/19 15:00
44131,11,4,8,17,D,2,9/21/19 15:00
44132,15,6,9,10,E,2,9/21/19 15:00
44137,16,7,12,11,C,2,9/21/19 15:00
44142,18,7,10,17,D,2,9/21/19 15:00
44143,19,14,12,14,C,2,9/21/19 15:00
44153,7,4,5,5,E,2,9/21/19 15:00
44155,19,9,8,10,D,2,9/21/19 15:00
44185,17,5,10,9,E,2,9/21/19 15:00
44190,13,2,3,10,E,2,9/21/19 15:00
44203,19,9,12,13,C,2,9/21/19 15:00
44207,23,13,19,17,B,2,9/21/19 15:00
44216,20,11,17,12,C,2,9/21/19 15:00
44223,7,2,5,0,E,2,9/21/19 15:00
44230,20,11,16,16,C,2,9/21/19 15:00
44234,18,9,13,16,C,2,9/21/19 15:00
44235,18,6,10,12,D,2,9/21/19 15:00
44238,21,9,16,18,C,2,9/21/19 15:00
44244,21,12,15,20,C,2,9/21/19 15:00
44249,11,6,7,12,D,2,9/21/19 15:00
44252,19,7,12,8,D,2,9/21/19 15:00
44267,8,2,8,6,E,2,9/21/19 15:00
44283,14,9,4,8,E,2,9/21/19 15:00
44290,17,12,11,15,C,2,9/21/19 15:00
44291,18,8,9,12,C,2,9/21/19 15:00
44292,21,13,15,7,D,2,9/21/19 15:00
44294,18,6,14,17,C,2,9/21/19 15:00
44295,21,12,12,16,C,2,9/21/19 15:00
44296,23,13,17,20,A,2,9/21/19 15:00
44297,23,12,19,12,C,2,9/21/19 15:00
44298,19,9,13,14,C,2,9/21/19 15:00
44303,3,2,2,5,E,2,9/21/19 15:00
44305,20,8,11,10,D,2,9/21/19 15:00
44310,14,8,8,12,D,2,9/21/19 15:00
44313,22,12,12,10,D,2,9/21/19 15:00
44318,21,11,15,16,C,2,9/21/19 15:00
44322,15,7,11,6,E,2,9/21/19 15:00
44328,18,8,12,10,D,2,9/21/19 15:00
44346,17,9,14,14,C,2,9/21/19 15:00
44355,9,2,3,7,E,2,9/21/19 15:00
44359,24,12,18,20,A,2,9/21/19 15:00
44364,13,10,7,10,E,2,9/21/19 15:00
44376,16,8,12,15,C,2,9/21/19 15:00
44382,13,3,7,13,D,2,9/21/19 15:00
44383,21,11,12,17,C,2,9/21/19 15:00
44391,11,5,9,11,D,2,9/21/19 15:00
44393,18,7,7,12,D,2,9/21/19 15:00
44404,10,3,7,13,D,2,9/21/19 15:00
44405,13,6,6,13,D,2,9/21/19 15:00
44414,22,8,14,14,C,2,9/21/19 15:00
44429,11,1,6,9,E,2,9/21/19 15:00
44431,23,10,15,20,C,2,9/21/19 15:00
44432,17,6,12,13,C,2,9/21/19 15:00
44433,18,8,11,13,C,2,9/21/19 15:00
44436,21,8,12,16,C,2,9/21/19 15:00
44444,12,3,6,10,E,2,9/21/19 15:00
44452,24,11,17,19,B,2,9/21/19 15:00
44460,12,4,10,5,E,2,9/21/19 15:00
44467,19,9,10,18,C,2,9/21/19 15:00
44469,16,8,11,18,C,2,9/21/19 15:00
44493,17,2,9,9,E,2,9/21/19 15:00
44501,21,12,12,20,C,2,9/21/19 15:00
44502,19,8,16,16,C,2,9/21/19 15:00
44504,19,7,13,12,C,2,9/21/19 15:00
44510,14,7,9,6,E,2,9/21/19 15:00
44514,6,5,4,10,E,2,9/21/19 15:00
44516,19,9,13,11,C,2,9/21/19 15:00
44520,22,10,16,18,B,2,9/21/19 15:00
44528,24,14,19,17,B,2,9/21/19 15:00
44535,17,6,8,10,E,2,9/21/19 15:00
44536,19,8,14,16,C,2,9/21/19 15:00
44540,22,9,18,17,B,2,9/21/19 15:00
44551,21,10,14,19,C,2,9/21/19 15:00
44553,14,6,3,18,E,2,9/21/19 15:00
44555,20,11,15,20,C,2,9/21/19 15:00
44557,17,10,11,14,C,2,9/21/19 15:00
44560,5,3,5,0,E,2,9/21/19 15:00
44573,17,4,4,10,E,2,9/21/19 15:00
44580,12,5,11,11,D,2,9/21/19 15:00
44583,12,6,11,15,D,2,9/21/19 15:00
44585,23,11,19,20,A,2,9/21/19 15:00
44586,19,9,14,18,C,2,9/21/19 15:00
44589,21,9,14,13,C,2,9/21/19 15:00
44593,21,11,19,20,B,2,9/21/19 15:00
44661,12,4,10,14,D,2,9/21/19 15:00
45131,16,7,6,16,D,2,9/21/19 15:00
45132,9,6,7,17,D,2,9/21/19 15:00
45139,20,8,10,20,C,2,9/21/19 15:00
45142,20,11,17,19,B,2,9/21/19 15:00
